makerCode,makerName,modelCode,modelName,modelDetailCode,modelDetailName,modelDetailYearLabel,gradeCode,gradeName,gradeYearLabel,gradeDetailCode,gradeDetailName,gradeDetailYearLabel,leafLevel,cnt
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D21558","하이리무진 특장","","D21558E99999","세부등급없음","","level5","1"
"A2","기아","B64","카니발","C2970","신형 카니발(KA4)","(20 ~ 23년)","D21558","하이리무진 특장","","E46503","오토글로벌","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D21989","하이내장탑차","","E44530","1.2톤","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D21989","하이내장탑차","","E44529","1톤","","level5","1"
"A2","기아","B1701","EV9","C3454","EV9","(23 ~ 현재)","D22157","롱레인지 4WD","","E44840","어스","","level5","1"
"A2","기아","B46","모닝","C3473","더 뉴모닝(JA)","(23 ~ 현재)","D22202","1.0 가솔린","","E45880","GT 라인","","level5","1"
"A2","기아","B46","모닝","C3473","더 뉴모닝(JA)","(23 ~ 현재)","D22202","1.0 가솔린","","E44926","시그니처","","level5","2"
"A2","기아","B46","모닝","C3473","더 뉴모닝(JA)","(23 ~ 현재)","D22202","1.0 가솔린","","E44925","프레스티지","","level5","2"
"A2","기아","B46","모닝","C3473","더 뉴모닝(JA)","(23 ~ 현재)","D22203","밴","","E44928","프레스티지","","level5","1"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22265","2.5 가솔린 2WD","","E45064","노블레스","","level5","2"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22265","2.5 가솔린 2WD","","E45065","시그니처","","level5","1"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22265","2.5 가솔린 2WD","","E45066","시그니처 그래비티","","level5","1"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22266","2.5 가솔린 4WD","","E45069","시그니처","","level5","2"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22266","2.5 가솔린 4WD","","E45070","시그니처 그래비티","","level5","2"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22267","2.2 디젤 2WD","","E45072","노블레스","","level5","1"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22267","2.2 디젤 2WD","","E45071","프레스티지","","level5","1"
"A2","기아","B56","쏘렌토","C3495","더 뉴쏘렌토(MQ4)","(23 ~ 현재)","D22268","2.2 디젤 4WD","","E45077","시그니처","","level5","1"
"A2","기아","B56","쏘렌토","C3496","더 뉴쏘렌토 하이브리드(MQ4)","(23 ~ 현재)","D22269","1.6 HEV 2WD","","E45080","노블레스","","level5","2"
"A2","기아","B56","쏘렌토","C3496","더 뉴쏘렌토 하이브리드(MQ4)","(23 ~ 현재)","D22269","1.6 HEV 2WD","","E45081","시그니처","","level5","4"
"A2","기아","B56","쏘렌토","C3496","더 뉴쏘렌토 하이브리드(MQ4)","(23 ~ 현재)","D22269","1.6 HEV 2WD","","E46841","시그니처 X-라인","","level5","1"
"A2","기아","B56","쏘렌토","C3496","더 뉴쏘렌토 하이브리드(MQ4)","(23 ~ 현재)","D22269","1.6 HEV 2WD","","E45082","시그니처 그래비티","","level5","5"
"A2","기아","B42","레이","C3497","더 기아 레이 EV","(23 ~ 현재)","D22273","4인승","","E45089","라이트","","level5","1"
"A2","기아","B42","레이","C3497","더 기아 레이 EV","(23 ~ 현재)","D22273","4인승","","E45090","에어","","level5","1"
"A2","기아","B38","K5","C3510","더 뉴K5(DL3)","(23 ~ 현재)","D22331","1.6 가솔린 터보","","E45203","노블레스","","level5","2"
"A2","기아","B38","K5","C3510","더 뉴K5(DL3)","(23 ~ 현재)","D22331","1.6 가솔린 터보","","E45204","시그니처","","level5","1"
"A2","기아","B38","K5","C3510","더 뉴K5(DL3)","(23 ~ 현재)","D22331","1.6 가솔린 터보","","E45202","프레스티지","","level5","2"
"A2","기아","B38","K5","C3510","더 뉴K5(DL3)","(23 ~ 현재)","D22332","2.0 LPI","","E45208","렌터카 트렌디","","level5","3"
"A2","기아","B38","K5","C3510","더 뉴K5(DL3)","(23 ~ 현재)","D22332","2.0 LPI","","E45209","렌터카 프레스티지","","level5","1"
"A2","기아","B38","K5","C3511","더 뉴K5 하이브리드(DL3)","(23 ~ 현재)","D22333","2.0 HEV","","E45215","시그니처","","level5","3"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22338","9인승 가솔린","","E45237","노블레스","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22338","9인승 가솔린","","E45238","시그니처","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22338","9인승 가솔린","","E45239","시그니처 그래비티","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22339","7인승 가솔린","","E45241","시그니처","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22340","9인승 디젤","","E45246","시그니처","","level5","2"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22340","9인승 디젤","","E45244","프레스티지","","level5","2"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22341","7인승 디젤","","E45248","노블레스","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22341","7인승 디젤","","E45249","시그니처","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22341","7인승 디젤","","E45250","시그니처 그래비티","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22342","하이리무진 9인승 가솔린","","E45252","시그니처","","level5","2"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22343","하이리무진 7인승 가솔린","","E45253","시그니처","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22344","하이리무진 4인승 가솔린","","E45254","시그니처","","level5","1"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22346","1.6 HEV 9인승","","E45257","노블레스","","level5","1"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22346","1.6 HEV 9인승","","E45258","시그니처","","level5","1"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22346","1.6 HEV 9인승","","E45259","시그니처 그래비티","","level5","2"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22347","1.6 HEV 7인승","","E45261","시그니처","","level5","1"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22347","1.6 HEV 7인승","","E45262","시그니처 그래비티","","level5","1"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22348","1.6 HEV 하이리무진 9인승","","E45265","시그니처","","level5","1"
"A2","기아","B64","카니발","C3514","더 뉴카니발 하이브리드(KA4)","(23 ~ 현재)","D22349","1.6 HEV 하이리무진 7인승","","E45266","시그니처","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D22375","1톤 LPG 더블캡","","E45343","초장축 GL","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D22375","1톤 LPG 더블캡","","E45344","초장축 GLS","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D22375","1톤 LPG 더블캡","","E45342","초장축 L","","level5","2"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D22377","1톤 LPG 4WD 킹캡","","E45350","장축 GL","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D22378","1톤 LPG 4WD 더블캡","","E45354","장축 GLS","","level5","1"
"A2","기아","B49","봉고","C2804","더 뉴봉고Ⅲ화물","(19 ~ 현재)","D22380","1.2톤 LPG 킹캡","","E45358","초장축 GL","","level5","1"
"A2","기아","B64","카니발","C3513","더 뉴카니발(KA4)","(23 ~ 현재)","D22454","하이리무진 특장","","E45601","오토글로벌","","level5","1"
"A2","기아","B1455","EV6","C3564","더 뉴EV6","(24 ~ 현재)","D22589","롱 레인지 2WD","","E45814","어스","","level5","1"
"A2","기아","B1455","EV6","C3564","더 뉴EV6","(24 ~ 현재)","D22590","롱 레인지 4WD","","E45818","어스","","level5","1"
"A2","기아","B1755","EV3","C3567","EV3","(24 ~ 현재)","D22604","롱 레인지","","E45856","GT 라인","","level5","2"
"A2","기아","B1420","K8","C3593","더 뉴K8","(24 ~ 현재)","D22674","2.5 GDI","","E45996","노블레스","","level5","1"
"A2","기아","B1420","K8","C3593","더 뉴K8","(24 ~ 현재)","D22676","3.5 GDI 4WD","","E46004","시그니처","","level5","1"
"A2","기아","B1420","K8","C3593","더 뉴K8","(24 ~ 현재)","D22677","3.5 LPi","","E46006","일반인 프레스티지","","level5","1"
"A2","기아","B54","스포티지","C3613","더 뉴스포티지","(24 ~ 현재)","D22745","1.6 가솔린 2WD","","E46196","시그니처 X-라인","","level5","2"
"A2","기아","B54","스포티지","C3614","더 뉴스포티지 하이브리드","(24 ~ 현재)","D22748","1.6 HEV 2WD","","D22748E99999","세부등급없음","","level5","1"
"A2","기아","B54","스포티지","C3614","더 뉴스포티지 하이브리드","(24 ~ 현재)","D22748","1.6 HEV 2WD","","E46207","시그니처","","level5","1"
"A2","기아","B54","스포티지","C3614","더 뉴스포티지 하이브리드","(24 ~ 현재)","D22748","1.6 HEV 2WD","","E46208","시그니처 X-라인","","level5","2"
"A2","기아","B54","스포티지","C3614","더 뉴스포티지 하이브리드","(24 ~ 현재)","D22749","1.6 HEV 4WD","","E46211","시그니처","","level5","1"
"A2","기아","B54","스포티지","C3614","더 뉴스포티지 하이브리드","(24 ~ 현재)","D22749","1.6 HEV 4WD","","E46212","시그니처 X-라인","","level5","1"
"A2","기아","B39","K7","C537","더 뉴K7","(12 ~ 16년)","D2532","2.4 GDI","","E22345","프레스티지","","level5","4"
"A2","기아","B39","K7","C537","더 뉴K7","(12 ~ 16년)","D2532","2.4 GDI","","E22346","프레스티지 스페셜","","level5","6"
"A2","기아","B39","K7","C537","더 뉴K7","(12 ~ 16년)","D2533","3.0 GDI","","E22347","프레스티지","","level5","1"
"A2","기아","B39","K7","C537","더 뉴K7","(12 ~ 16년)","D2533","3.0 GDI","","E22348","프레스티지 스페셜","","level5","1"
"A2","기아","B65","카렌스","C930","올 뉴카렌스","(13 ~ 16년)","D3876","2.0 LPI","","E23004","노블레스","","level5","1"
"A2","기아","B65","카렌스","C930","올 뉴카렌스","(13 ~ 16년)","D3876","2.0 LPI","","E23003","프레스티지","","level5","3"
"A2","기아","B57","쏘울","C941","올 뉴쏘울","(13 ~ 16년)","D4037","1.6 GDI","","E23076","럭셔리","","level5","1"
"A2","기아","B57","쏘울","C941","올 뉴쏘울","(13 ~ 16년)","D4037","1.6 GDI","","E32528","트렌디","","level5","1"
"A2","기아","B57","쏘울","C941","올 뉴쏘울","(13 ~ 16년)","D4037","1.6 GDI","","E23077","프레스티지","","level5","4"
"A2","기아","B56","쏘렌토","C38","쏘렌토 R","(09 ~ 12년)","D408","LPI 2.7 2WD","","E18328","TLX 최고급형","","level5","1"
"A2","기아","B38","K5","C935","더 뉴K5","(13 ~ 15년)","D4629","2.0 CVVL","","E23034","노블레스","","level5","1"
"A2","기아","B38","K5","C935","더 뉴K5","(13 ~ 15년)","D4629","2.0 CVVL","","E23030","럭셔리","","level5","1"
"A2","기아","B38","K5","C935","더 뉴K5","(13 ~ 15년)","D4629","2.0 CVVL","","E23031","트렌디","","level5","2"
"A2","기아","B38","K5","C935","더 뉴K5","(13 ~ 15년)","D4629","2.0 CVVL","","E23033","프레스티지","","level5","1"
"A2","기아","B46","모닝","C28","뉴모닝","(08 ~ 11년)","D4889","LX","","E18047","고급형 블랙프리미엄","","level5","1"
"A2","기아","B46","모닝","C28","뉴모닝","(08 ~ 11년)","D4889","LX","","E18045","기본형 블랙프리미엄","","level5","1"
"A2","기아","B39","K7","C145","K7","(09 ~ 11년)","D5781","LPI","","E20117","렌터카 프레스티지 프리미엄","","level5","1"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D5782","LPI","","E20503","렌터카 디럭스","","level5","1"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D5782","LPI","","E20504","렌터카 럭셔리","","level5","1"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D5782","LPI","","E20505","렌터카 프레스티지","","level5","2"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D5782","LPI","","E20506","장애인 럭셔리","","level5","1"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D5782","LPI","","E20507","장애인 프레스티지","","level5","1"
"A2","기아","B39","K7","C537","더 뉴K7","(12 ~ 16년)","D5788","LPI","","E22350","렌터카 럭셔리","","level5","3"
"A2","기아","B39","K7","C537","더 뉴K7","(12 ~ 16년)","D5788","LPI","","E22351","렌터카 프레스티지","","level5","3"
"A2","기아","B38","K5","C935","더 뉴K5","(13 ~ 15년)","D5789","LPI","","E23038","렌터카 럭셔리","","level5","3"
"A2","기아","B39","K7","C971","K7 프레스티지","(11 ~ 12년)","D5790","LPI","","E23183","렌터카 럭셔리","","level5","1"
"A2","기아","B39","K7","C145","K7","(09 ~ 11년)","D583","VG270","","E20108","프레스티지","","level5","1"
"A2","기아","B39","K7","C971","K7 프레스티지","(11 ~ 12년)","D584","2.4 GDI","","E23176","럭셔리","","level5","1"
"A2","기아","B39","K7","C971","K7 프레스티지","(11 ~ 12년)","D584","2.4 GDI","","E23177","프레스티지","","level5","3"
"A2","기아","B39","K7","C971","K7 프레스티지","(11 ~ 12년)","D717","3.0 GDI","","E23179","프레스티지","","level5","2"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D721","2.0 CVVL","","E20490","프레스티지","","level5","2"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D722","2.0 CVVT","","E20499","노블레스","","level5","1"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D722","2.0 CVVT","","E20495","디럭스","","level5","3"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D722","2.0 CVVT","","E20496","럭셔리","","level5","4"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D722","2.0 CVVT","","E20494","스마트 스페셜","","level5","1"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D722","2.0 CVVT","","E20497","프레스티지","","level5","2"
"A2","기아","B71","포르테","C30","포르테","(08 ~ 13년)","D803","1.6 GDI","","E18094","럭셔리","","level5","1"
"A2","기아","B64","카니발","C36","그랜드카니발","(05 ~ 10년)","D8517","11인승 LPI","","E18230","GLX 기본형","","level5","2"
"A2","기아","B56","쏘렌토","C38","쏘렌토 R","(09 ~ 12년)","D8527","디젤 2.0 2WD","","E18306","TLX 최고급형","","level5","1"
"A2","기아","B56","쏘렌토","C38","쏘렌토 R","(09 ~ 12년)","D8527","디젤 2.0 2WD","","E18308","리미티드 고급형","","level5","1"
"A2","기아","B56","쏘렌토","C38","쏘렌토 R","(09 ~ 12년)","D8528","디젤 2.2 2WD","","E18312","TLX 최고급형","","level5","1"
"A2","기아","B47","모하비","C39","모하비","(08 ~ 15년)","D8531","디젤 2WD","","E18350","KV300","","level5","1"
"A2","기아","B47","모하비","C39","모하비","(08 ~ 15년)","D8532","디젤 4WD","","E18353","KV300","","level5","8"
"A2","기아","B47","모하비","C39","모하비","(08 ~ 15년)","D8532","디젤 4WD","","E18342","KV300 고급형","","level5","1"
"A2","기아","B47","모하비","C39","모하비","(08 ~ 15년)","D8532","디젤 4WD","","E18343","KV300 최고급형","","level5","1"
"A2","기아","B47","모하비","C39","모하비","(08 ~ 15년)","D8532","디젤 4WD","","E18352","QV300","","level5","2"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8536","CRDi 표준캡","","E18355","초장축","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8537","CRDi 킹캡","","E18357","초장축","","level5","11"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8538","CRDi 더블캡","","E18359","초장축","","level5","11"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8542","1.2톤 표준캡","","E18364","초장축","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8544","1.2톤 킹캡","","E18367","초장축","","level5","3"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8545","냉동탑차","","E18368","1톤 킹캡","","level5","3"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8546","내장탑차","","E18373","1톤 킹캡","","level5","4"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8549","윙바디","","E18381","1톤","","level5","4"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8549","윙바디","","E46108","보냉","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8552","덤프","","E18386","4WD","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8553","파워게이트","","E18411","1.4톤","","level5","1"
"A2","기아","B49","봉고","C40","봉고Ⅲ화물","(04 ~ 19년)","D8553","파워게이트","","E18388","1톤","","level5","1"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8993","디젤 R2.0 2WD","","E20470","TLX 고급형","","level5","1"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8993","디젤 R2.0 2WD","","E20471","TLX 최고급형","","level5","1"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8993","디젤 R2.0 2WD","","E20472","TLX 프리미엄","","level5","3"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8993","디젤 R2.0 2WD","","E20473","리미티드","","level5","2"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8994","디젤 R2.0 4WD","","E20475","TLX 최고급형","","level5","1"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8996","가솔린 2.0 터보 2WD","","E20481","TLX 최고급형","","level5","1"
"A2","기아","B54","스포티지","C165","스포티지 R","(10 ~ 13년)","D8997","가솔린 2.0 터보 4WD","","E20484","리미티드","","level5","2"
"A2","기아","B38","K5","C166","K5","(10 ~ 13년)","D8998","2.0 터보 GDI","","E20512","노블레스","","level5","2"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9045","11인승 디젤","","E20732","GLX 고급형","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9045","11인승 디젤","","E20733","GLX 최고급형","","level5","2"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9045","11인승 디젤","","E20734","GLX 프리미엄","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9045","11인승 디젤","","E20712","GX 그랜드팩","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9045","11인승 디젤","","E20715","프레지던트","","level5","2"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9046","11인승 LPI","","E20717","GX 그랜드팩","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9047","하이리무진 디젤","","E20740","11인승 GLX 프리미엄","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9048","9인승 디젤","","E20743","GLX 최고급형","","level5","4"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9048","9인승 디젤","","E20723","GX 고급형","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9050","리무진 디젤","","E20744","9인승 GLX 최고급형","","level5","1"
"A2","기아","B64","카니발","C191","카니발 R","(10 ~ 14년)","D9050","리무진 디젤","","E20728","9인승 프레지던트","","level5","1"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9100","밴","","E20959","고급형","","level5","1"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20962","디럭스","","level5","4"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20963","디럭스 스페셜","","level5","2"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20964","디럭스 트렌디","","level5","3"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20966","럭셔리","","level5","3"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20971","럭셔리 스포츠","","level5","4"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20960","스마트","","level5","1"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9101","가솔린","","E20961","스마트 스페셜","","level5","1"
"A2","기아","B46","모닝","C210","올 뉴모닝","(11 ~ 15년)","D9102","바이퓨얼","","E20969","디럭스 스페셜","","level5","1"
"A2","기아","B73","프라이드","C230","올 뉴프라이드","(11 ~ 14년)","D9151","4도어 1.6 GDI","","E21211","럭셔리","","level5","1"
"A2","기아","B73","프라이드","C230","올 뉴프라이드","(11 ~ 14년)","D9152","5도어 1.4 MPI","","E21215","스마트","","level5","1"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9159","가솔린","","E21243","디럭스","","level5","2"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9159","가솔린","","E21244","디럭스 스페셜","","level5","2"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9159","가솔린","","E21245","럭셔리","","level5","9"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9159","가솔린","","E21246","프레스티지","","level5","9"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9160","가솔린 터보","","E21251","럭셔리","","level5","1"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9160","가솔린 터보","","E21252","프레스티지","","level5","1"
"A2","기아","B42","레이","C233","레이","(11 ~ 17년)","D9161","바이퓨얼","","E21254","디럭스 스페셜","","level5","1"
"A2","기아","B37","K3","C295","K3","(12 ~ 15년)","D9260","1.6 디젤","","E21534","노블레스","","level5","1"
"A2","기아","B37","K3","C295","K3","(12 ~ 15년)","D9260","1.6 디젤","","E23823","트렌디","","level5","1"
"A2","기아","B37","K3","C295","K3","(12 ~ 15년)","D9260","1.6 디젤","","E21533","프레스티지","","level5","1"
"A5","현대","B123","투스카니","C242","신형 투스카니","(06 ~ 08년)","D1011","2.0 GL","","E21332","기본형","","level5","1"
"A5","현대","B102","맥스크루즈","C929","맥스크루즈","(13 ~ 15년)","D10181","디젤 R2.2 2WD","","E22997","익스클루시브","","level5","1"
"A5","현대","B102","맥스크루즈","C929","맥스크루즈","(13 ~ 15년)","D10181","디젤 R2.2 2WD","","E22998","익스클루시브 스페셜","","level5","2"
"A5","현대","B102","맥스크루즈","C929","맥스크루즈","(13 ~ 15년)","D10182","디젤 R2.2 4WD","","E22999","익스클루시브","","level5","2"
"A5","현대","B124","투싼","C932","뉴투싼 ix","(13 ~ 15년)","D10184","디젤 R2.0 2WD","","E23017","모던","","level5","3"
"A5","현대","B124","투싼","C932","뉴투싼 ix","(13 ~ 15년)","D10184","디젤 R2.0 2WD","","E23015","스마트 스페셜","","level5","2"
"A5","현대","B1100","카운티","C986","뉴카운티","(12 ~ 20년)","D10258","리무진","","E23284","15인승","","level5","1"
"A5","현대","B1100","카운티","C986","뉴카운티","(12 ~ 20년)","D10262","39인승 롱바디","","E23293","어린이버스","","level5","1"
"A5","현대","B116","에쿠스","C10","신형에쿠스","(09 ~ 15년)","D1034","VS500","","E17503","프레스티지","","level5","1"
"A5","현대","B120","제네시스","C951","제네시스DH","(13 ~ 16년)","D10693","G330 AWD","","E23920","모던","","level5","5"
"A5","현대","B120","제네시스","C951","제네시스DH","(13 ~ 16년)","D10693","G330 AWD","","E23921","프리미엄","","level5","10"
"A5","현대","B120","제네시스","C951","제네시스DH","(13 ~ 16년)","D10694","G380 AWD","","E23922","익스클루시브","","level5","1"
"A5","현대","B120","제네시스","C951","제네시스DH","(13 ~ 16년)","D10694","G380 AWD","","E23924","파이니스트 에디션","","level5","2"
"A5","현대","B120","제네시스","C951","제네시스DH","(13 ~ 16년)","D10694","G380 AWD","","E23923","프레스티지","","level5","2"
"A5","현대","B113","아슬란","C1038","아슬란","(14 ~ 18년)","D10785","G300","","E32481","모던 스페셜","","level5","1"
"A5","현대","B113","아슬란","C1038","아슬란","(14 ~ 18년)","D10786","G330","","E24097","프리미엄","","level5","6"
"A5","현대","B111","쏘나타","C1049","LF쏘나타 하이브리드","(14 ~ 17년)","D10878","2.0 HEV","","E24251","모던","","level5","3"
"A5","현대","B111","쏘나타","C1049","LF쏘나타 하이브리드","(14 ~ 17년)","D10878","2.0 HEV","","E32524","스마트","","level5","2"
"A5","현대","B111","쏘나타","C1049","LF쏘나타 하이브리드","(14 ~ 17년)","D10878","2.0 HEV","","E32523","프리미엄","","level5","1"
"A5","현대","B93","i30","C1056","더 뉴i30","(15 ~ 16년)","D10920","2.0 GDi","","E24338","PYL","","level5","1"
"A5","현대","B94","i40","C1057","더 뉴 i40","(15 ~ 19년)","D10930","살룬 1.7 VGT","","E24360","디스펙","","level5","2"
"A5","현대","B111","쏘나타","C1005","LF쏘나타","(14 ~ 17년)","D10949","2.0 터보","","E24408","익스클루시브","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11003","디젤 1.7 2WD","","E24481","모던","","level5","9"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11003","디젤 1.7 2WD","","E35726","스마트","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11003","디젤 1.7 2WD","","E24480","스타일","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11003","디젤 1.7 2WD","","E33559","스타일피버","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11003","디젤 1.7 2WD","","E33561","프리미엄","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11004","디젤 R2.0 2WD","","E24483","모던","","level5","6"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11004","디젤 R2.0 2WD","","E24482","스타일","","level5","2"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11004","디젤 R2.0 2WD","","E33562","스타일스페셜","","level5","3"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11004","디젤 R2.0 2WD","","E24484","프리미엄","","level5","4"
